"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add"
"A38","105","A380206_new","Ashland","AW48_105_02_new","1_new",1,80,"Hardwood","A","density",0.1,NA,"NO","ARME",27.5763394458438,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,6.37795275590551,0.486956398427271,0.221865607413951,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,NA
"A38","107","A380214_new","Ashland","AW48_107_02_new","1_new",1,75,"Hardwood","A","density",0.1,NA,"NO","ARME",24.6619875750752,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,8.85826771653543,0.823679168340479,0.427981495783085,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,NA
"A38","112","A380224_new","Ashland","AW48_112_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",32.3629974861518,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,2.95275590551181,0.14202476352394,0.0475534995314539,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1974,1992,1974,1992,1920,NA
"A38","117","A380232_new","Ashland","AW48_117_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",36.418093551823,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,2.95275590551181,0.14202476352394,0.0475534995314539,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1920,NA
"A38","118","A380234_new","Ashland","AW48_118_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",19.7704238548332,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,0.984251968503937,0.024488944517889,0.00528372217016155,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1974,1992,1974,1992,1920,NA
"A38","119","A380236_new","Ashland","AW48_119_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",48.230787157393,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,7.91338582677165,0.687669472520084,0.341548255034715,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,NA
"A38","14","A380033_new","Ashland","AW48_014_05_new","4_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",35.1568262380153,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,1.96850393700787,0.0742365978042368,0.0211348886806462,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1942,NA
"A38","2","A380014_new","Ashland","AW48_002_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",14.1069725923304,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,3.74015748031496,0.207311704254486,0.0762969481371328,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1920,NA
"A38","25","A380006_new","Ashland","AW48_025_02_new","1_new",1,50,"Hardwood","A","density",0.1,"A3806","YES","ARME",20.6485047807132,3,"LIVE",1,NA,NA,NA,NA,72,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,5.35433070866142,0.368068208040462,0.156364360414893,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,NA
"A38","32","A380061_new","Ashland","AW48_032_05_new","4_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",30.211659678832,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,7.28346456692913,0.602200093840932,0.289336626038046,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,NA
"A38","43","A380078_new","Ashland","AW48_043_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",20.0440600642963,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,6.10236220472441,0.45372924288435,0.20310628022101,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1954,NA
"A38","44","A380079_new","Ashland","AW48_044_02_new","1_new",1,90,"Hardwood","A","density",0.1,NA,"NO","ARME",32.9147320878248,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,7.8740157480315,0.682203662226427,0.338158218890339,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,NA
"A38","45","A380084_new","Ashland","AW48_045_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",21.3694472166404,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,2.95275590551181,0.14202476352394,0.0475534995314539,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1920,NA
"A38","54","A380104_new","Ashland","AW48_054_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",11.0255547329642,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,2.75590551181102,0.127181199719041,0.0414243818140665,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1937,NA
"A38","58","A380110_new","Ashland","AW48_058_02_new","1_new",1,45,"Hardwood","A","density",0.1,NA,"NO","ARME",16.9738438711524,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,5.62992125984252,0.398844597139188,0.172874935452214,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,NA
"A38","61","A380116_new","Ashland","AW48_061_02_new","1_new",1,90,"Hardwood","A","density",0.1,NA,"NO","ARME",14.02083266354,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,11.0236220472441,1.1687426792305,0.662790109025065,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,NA
"A38","7","A380024_new","Ashland","AW48_007_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",26.2211210251215,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,3.97637795275591,0.228654762507714,0.0862387997725087,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1931,NA
"A38","87","A380158_new","Ashland","AW48_087_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",18.299603847441,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,6.22047244094488,0.467861590132522,0.211044544409461,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,NA
"A38","97","A380187_new","Ashland","AW48_097_02_new","1_new",1,80,"Hardwood","A","density",0.1,NA,"NO","ARME",23.3104434306083,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,10.4724409448819,1.0766552737144,0.598168073395121,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,NA
"A38","98","A380191_new","Ashland","AW48_098_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",34.1638742456615,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,0.984251968503937,0.024488944517889,0.00528372217016155,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1923,NA
"A38","99","A380196_new","Ashland","AW48_099_05_new","4_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",30.1754962344118,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1181808.5,"Ridge Top",NA,2011,6,562,757,194,1258,0.984251968503937,0.024488944517889,0.00528372217016155,591,438,229,"White fir - Intermediate,Warm,Ridge Top",-122.72745247,42.12662687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1974,1992,1974,1992,1931,NA
"A42","30","A420040_new","Ashland","AW44_030_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",25.2031655256817,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1107916.75,"Mid Slope",NA,2011,6,577,786,208,1252,2.95275590551181,0.14202476352394,0.0475534995314539,348,306,174,"White fir - Intermediate,Cool,Mid Slope",-122.73211391,42.12217268,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1988,1994,1988,1994,1922,NA
"A44","4","A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",19.0463616290942,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,NA
"A44","46","A440051_new","Ashland","AW24_046_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ACMA",21.0871402466448,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,2.95275590551181,0.14202476352394,0.0475534995314539,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,"Alder","Other","Small",0.0497322111706197,0.154055555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.1978023273882,-13.5989011636941,-5.64405393191975,1988,1997,1988,1997,1921,NA
"AB","1087","A0B0091_new","Ashland","MPR108198_new","1_new",1,60,"Hardwood","A","stem",3,NA,"NO","ARME",13.3789987109798,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,8.38582677165354,0.754524626285682,0.383547505820895,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6952722,42.14464037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,NA
"AB","1108","A0B0121_new","Ashland","MPR110858_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",15.9817878004244,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.31496062992126,0.363747555160172,0.154073338481911,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6950582,42.14424364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,NA
"AB","1183","A0B0201_new","Ashland","MPR118377_new","1_new",1,75,"Hardwood","A","stem",3,NA,"NO","ARME",14.0968796983109,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,11.3779527559055,1.22942659006973,0.7060828149985,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947575,42.14444365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,NA
"AB","1186","A0B0206_new","Ashland","MPR118664_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",19.1087742307032,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,4.60629921259843,0.289309991277284,0.115726196459746,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948738,42.14439697,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1921,NA
"AB","1189","A0B0209_new","Ashland","MPR118933_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",17.0156074966077,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.86614173228346,0.425955355407758,0.18768626543961,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947728,42.14462874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929,NA
"AB","1191","A0B0211_new","Ashland","MPR119149_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",18.535461012026,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,4.76377952755905,0.305297076756247,0.123774362069336,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947668,42.14463933,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1921,NA
"AB","120","A0B0228_new","Ashland","MPR12062_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",18.4961125525577,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.35433070866142,0.368068208040462,0.156364360414893,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6940316,42.14449715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,NA
"AB","1210","A0B0234_new","Ashland","MPR121069_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",18.1606525725559,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.10236220472441,0.45372924288435,0.20310628022101,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948053,42.14467606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,NA
"AB","1279","A0B0312_new","Ashland","MPR127926_new","3_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",41.228571219904,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,7.20472440944882,0.591817491696152,0.283114514810464,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6949414,42.14493288,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1918,NA
"AB","1338","A0B0384_new","Ashland","MPR133857_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",26.1307127108009,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.61417322834646,0.516132140427898,0.238604439249023,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6953544,42.14503138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,NA
"AB","1344","A0B0390_new","Ashland","MPR134449_new","1_new",1,60,"Hardwood","A","stem",3,NA,"NO","ARME",13.8820914321088,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,7.08661417322835,0.576370920806797,0.273908157301175,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6952808,42.14512154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,NA
"AB","1474","A0B0547_new","Ashland","MPR147417_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",19.9961383073148,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.41732283464567,0.491774743404415,0.224613142942436,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947469,42.14510439,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1921,NA
"AB","153","A0B0621_new","Ashland","MPR15357_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",30.0698555784353,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,3.34645669291339,0.173514724311901,0.0610798282870675,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6942772,42.14432546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,NA
"AB","1546","A0B0635_new","Ashland","MPR154657_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",24.2525103882305,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.45669291338583,0.496610857382383,0.227377586381864,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6940617,42.1451813,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1914,NA
